ratio,loan_initial_term,loan_initial_amount,loan_to_value_ratio,annual_percentage_rate,monthly_interest_rate,income,vehicle_production_year,vehicle_initial_assessment_value,age,loan_type_leaseback,loan_type_leasing,region_region 1,region_region 4,region_region 5,region_region 6,region_region 7,branch_branch 2,branch_branch 3,branch_branch 5,branch_branch 6,branch_branch 7,had_car_loan,had_other_loans
0.0,-0.27730626803953023,-0.5684509978800255,1.1946722725491241,-0.5649202838418562,-1.298413252126828,-0.2998269494169266,-1.2279763644809778,-0.82958349062201,1.7969146776712255,1,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.2863571715117385,0.9995693528189732,0.4010370505896105,0.7910068439247834,0.4861775903672531,0.7391802030655114,0.035762979079282324,0.39744716980736683,-0.09548610616633013,0.645080326834952,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.6328455451966527,-0.27730626803953023,0.279851044530906,-0.8384955113308288,0.40380398377337823,0.7391802030655114,0.18830385566846822,1.210158936951539,0.8388196558681715,0.3792723997188889,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0.23337538901563062,-0.27730626803953023,-0.0837069736452075,0.8550894153617548,0.21393764345401636,0.7391802030655114,0.3408447322576541,-0.2120866555507624,-0.4465459349069725,-0.24094609688525837,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.23337538901563062,-0.27730626803953023,0.279851044530906,-0.5713639776823667,-0.24240502326335397,-1.298413252126828,-0.7269414038666471,1.6165148205236253,0.5718751524297424,0.7336829692069731,1,0,0,0,0,0,1,0,0,0,0,1,0,1
0.0,0.9995693528189732,-0.32607898576261646,-0.31907308479215163,-0.6782953036249681,-1.298413252126828,0.7984673620252117,0.19426922802132374,-0.22895835788554464,0.822285611578994,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0.0,-0.27730626803953023,-0.7502300069680822,-1.7877664969744655,-0.37415707623891475,-1.298413252126828,0.676434660753863,-0.4152645973368055,0.43840290071052795,-1.3041778053495108,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.903539587137991,1.638007163248225,-0.44726499182132096,0.8735747725070339,0.3260331182352921,0.7391802030655114,0.035762979079282324,0.803803053379453,-0.6961112389027955,-0.5953566663733425,0,1,1,0,0,0,0,1,0,0,0,0,0,0
-0.8710563021050305,0.9995693528189732,-0.932009016056139,-1.895891165355986,-0.7877511371223237,-1.298413252126828,0.49338560884684,-0.4152645973368055,0.1714583972720989,-0.0637408121412163,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.0,-0.9157440784687819,-0.5684509978800255,0.4607351295957757,0.9685576395229796,0.7391802030655114,0.035762979079282324,-0.00890871376471933,-0.6961112389027955,1.7083120352992045,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.30801269486704735,-0.27730626803953023,-0.7502300069680822,-1.1056270449792864,0.4505088447107459,0.7391802030655114,-0.7269414038666471,-1.2279763644809778,-0.2956944837451519,-0.6839593087453636,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.0659560123027942,0.9995693528189732,1.3705250990592464,0.7910068439247834,-0.6155834697065139,-1.298413252126828,0.3408447322576541,-0.4152645973368055,0.5718751524297424,0.556477684462931,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2.5072053413228796,-1.5541818888980337,-0.8108230099974344,-0.11724037047998352,0.862366398004773,0.7391802030655114,2.3238761279170705,-1.0247984226949347,-0.7628473647624028,-0.5953566663733425,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.36113154238972145,0.15866503847220148,1.1315995493265707,-0.7047278899759923,-1.298413252126828,-0.11677789750990357,1.210158936951539,-0.36243060960475915,-0.3295487392572794,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.6328455451966527,-0.27730626803953023,-0.32607898576261646,-1.328236656353007,-0.9768577846138093,-1.298413252126828,0.3408447322576541,0.6006251115934099,0.5718751524297424,-1.3927804477215318,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2.832038191652485,-1.5541818888980337,-1.1137880251441956,-1.5174548260206637,0.6160771190867541,0.7391802030655114,-0.26931877409908944,0.39744716980736683,-0.6293751130431882,1.3539014658111204,1,0,0,1,0,0,0,0,1,0,0,0,0,0
-1.0659560123027942,-0.27730626803953023,0.279851044530906,-1.4796111920871333,-0.6241123253235474,-1.298413252126828,2.3238761279170705,2.2260486458817543,1.9065976696218876,-1.3041778053495108,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2.5072053413228796,-0.9157440784687819,-0.5684509978800255,0.18550870098827343,1.0618122292886603,0.7391802030655114,0.035762979079282324,-1.0247984226949347,-0.6293751130431882,0.556477684462931,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2.2906501077698067,-0.27730626803953023,0.5222230566483149,-0.0848029699655282,0.466538888361088,0.7391802030655114,1.4086308683819553,0.803803053379453,0.43840290071052795,0.645080326834952,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.41629031164357994,2.2764449736774766,-0.5684509978800255,0.4607351295957757,0.0849232442160692,0.7391802030655114,-0.11677789750990357,1.4133368787375822,-0.6961112389027955,-0.6839593087453636,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8494007787497231,-0.27730626803953023,-0.5684509978800255,-1.02548758488475,0.43503025129092726,0.7391802030655114,-0.17779424814557793,1.006980995165496,-0.09548610616633013,0.29066975734686784,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.09145746131397459,-0.9157440784687819,0.6434090627070195,-0.506489176653456,0.2679477081614144,-1.298413252126828,0.035762979079282324,0.803803053379453,0.9055557817277787,-0.0637408121412163,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0,-0.27730626803953023,-0.5684509978800255,-0.24698997253780938,0.3350337707024649,0.7391802030655114,-0.7269414038666471,-1.0247984226949347,-0.4959028613239737,-1.2155751629774898,1,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.7411231619731878,0.9995693528189732,0.15866503847220148,0.8978594573841678,0.19486934177911563,0.7391802030655114,1.7137126215603269,-1.0247984226949347,-0.2956944837451519,2.328530531903352,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.0659560123027942,-0.9157440784687819,-0.68963700393873,0.3337075471615429,0.08606747271446193,-1.298413252126828,-0.7269414038666471,-0.8216204809088916,-0.7621521967846985,0.822285611578994,1,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.41629031164357994,0.36113154238972145,0.279851044530906,-0.22203812598822545,-1.9606850831669544,-1.7059317475563402,0.49338560884684,-0.4152645973368055,0.30493064899131345,0.2020671149748468,1,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.8494007787497231,-1.2349629836834077,-1.1137880251441956,-1.3970432635048826,0.24456016379294176,0.7391802030655114,-0.11677789750990357,-1.0247984226949347,-0.6961112389027955,-0.8611645934894057,1,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.6111900218413439,0.9995693528189732,-0.44726499182132096,0.5639450403235915,0.21023816939991471,0.7391802030655114,-0.11677789750990357,-0.8216204809088916,-0.6293751130431882,-1.3041778053495108,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0,0.9995693528189732,-0.44726499182132096,1.2451304511271666,-1.0262442667201443,-1.298413252126828,0.18830385566846822,0.6006251115934099,-0.7628473647624028,0.024861830230804745,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.6409844071105921,-0.27730626803953023,-0.32607898576261646,0.4017580377513103,0.5561220519892289,0.7391802030655114,0.18830385566846822,-1.431154306267021,-0.4959028613239737,0.11346447260282579,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1.3161515567809872,-0.27730626803953023,-0.8108230099974344,-0.7460269035294351,0.7630632873171969,0.7391802030655114,0.7984673620252117,-0.6184425391228485,-0.562638987183581,1.4425041081831413,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2.615482958099412,-1.2349629836834077,-0.32607898576261646,-0.5713639776823667,0.33706908477770886,-1.298413252126828,-0.11677789750990357,1.006980995165496,-0.09548610616633013,-1.3927804477215318,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.0,0.9995693528189732,-0.5684509978800255,0.4607351295957757,-0.6688335881817812,-1.298413252126828,0.7984673620252117,-0.2120866555507624,-0.6961112389027955,1.7969146776712255,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.9995693528189732,1.4917111051179508,-0.20172848344787006,-0.826520538605271,-1.298413252126828,-0.7269414038666471,1.8196927623096684,1.4394447886046369,-0.5953566663733425,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.9847477997203927,0.36113154238972145,-0.32607898576261646,0.6512765032471259,0.4103671624151186,0.7391802030655114,-0.7269414038666471,-1.0247984226949347,-0.562638987183581,-0.5953566663733425,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2.832038191652485,-0.9157440784687819,-0.68963700393873,0.690090486768699,0.3887831561863747,0.7391802030655114,-0.7269414038666471,-0.6184425391228485,-0.82958349062201,1.7083120352992045,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,-0.9157440784687819,-0.32607898576261646,-1.785880601595716,0.05477115454406691,-1.298413252126828,-0.7269414038666471,1.4133368787375822,1.4394447886046369,0.4678750420909099,1,0,0,0,1,0,0,0,0,1,0,0,0,1
-1.0659560123027942,-1.5541818888980337,0.8857810748244285,-0.45185776526068805,0.31927732003838244,0.7391802030655114,0.7984673620252117,1.8196927623096684,1.1057641593066005,-0.15234345451323733,1,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.01024924873157431,0.36113154238972145,2.0976411354114735,0.7432043589561098,-1.1400235580870013,-1.298413252126828,3.5442031406305574,0.6006251115934099,1.1057641593066005,-0.5953566663733425,1,0,0,0,1,0,0,0,0,0,1,0,1,0
-0.6328455451966527,-0.27730626803953023,-0.32607898576261646,0.4017580377513103,-0.6357591128828709,-1.298413252126828,0.18830385566846822,-1.634332248053064,-0.4959028613239737,1.7969146776712255,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.09145746131397459,0.9995693528189732,0.03747903241349699,0.10982143312120832,-2.259636436559251,-1.7059317475563402,-0.7269414038666471,-0.6184425391228485,-0.09548610616633013,1.8855173200432465,1,0,0,0,0,1,0,1,0,0,0,0,1,0
-0.17266567389637497,0.36113154238972145,-0.932009016056139,-1.785880601595716,0.15162807615263674,0.7391802030655114,-0.055761546874229205,-0.00890871376471933,0.004618082623080756,-0.41815138162930043,1,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.09145746131397459,-0.9157440784687819,-0.5684509978800255,0.7910068439247834,0.9221431881157447,0.7391802030655114,-0.17779424814557793,1.6165148205236253,-0.7628473647624028,-0.8611645934894057,1,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.037318652925706366,1.638007163248225,0.279851044530906,0.5639450403235915,-0.00010162804987070282,0.7391802030655114,0.49338560884684,-0.00890871376471933,-0.09548610616633013,-0.6839593087453636,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1.0454575148396497,-0.9157440784687819,-0.7502300069680822,-1.1056270449792864,-0.3026894839976333,0.7391802030655114,-0.42185965068827536,0.6006251115934099,-0.2956944837451519,-0.5067540240013215,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.156871041982078,-1.5541818888980337,-0.68963700393873,-1.7823602635553903,2.322497323760865,0.7391802030655114,0.7984673620252117,0.39744716980736683,0.5718751524297424,2.594338459019415,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.3513237415776612,0.9995693528189732,0.7645950687657239,0.7531632099912525,0.3091907673187004,0.7391802030655114,0.005254803761445147,0.39744716980736683,0.1714583972720989,0.7336829692069731,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.33508209906117953,0.36113154238972145,-0.5320951960624141,0.2990396027888694,-0.12374590264203568,0.7391802030655114,-0.7269414038666471,-2.04068813162515,-0.6293751130431882,-0.5953566663733425,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.5462234517754251,0.9995693528189732,-0.44726499182132096,0.8735747725070339,-0.8208690745412501,-1.298413252126828,-0.7269414038666471,-1.0247984226949347,-0.6961112389027955,-1.2155751629774898,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1.1266657274220502,0.36113154238972145,0.279851044530906,-0.22203812598822545,0.42337408934837123,0.7391802030655114,0.18830385566846822,1.006980995165496,0.30493064899131345,0.822285611578994,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.5090996974520396,2.2764449736774766,-0.68963700393873,-0.39670105183529836,-1.6306977450814364,-1.298413252126828,0.6459264854360259,-1.634332248053064,-0.562638987183581,1.0880935386950572,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0.1250977722390983,-0.27730626803953023,-0.6290440009093777,-0.40917697511008555,0.2732376295961146,0.7391802030655114,0.18830385566846822,-1.0247984226949347,-0.4959028613239737,-1.1269725206054688,1,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.8494007787497231,-0.27730626803953023,-0.5684509978800255,-0.04737520014115709,0.4685489906180505,0.7391802030655114,-0.26931877409908944,-0.4152645973368055,-0.562638987183581,-0.5067540240013215,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.09145746131397459,-0.9157440784687819,0.03747903241349699,0.437799593878484,-2.5137231248652605,-1.7059317475563402,-0.26931877409908944,-0.8216204809088916,-0.22895835788554464,-0.6839593087453636,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0,0.9995693528189732,0.09807203544284923,1.2451304511271666,0.2443760304708265,0.7391802030655114,-0.11677789750990357,-0.6184425391228485,-0.42916673546436646,0.7336829692069731,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.6111900218413439,0.9995693528189732,-0.32607898576261646,-0.170666677209676,0.15765005196898235,0.7391802030655114,-0.055761546874229205,-1.0247984226949347,-0.2956944837451519,-0.5067540240013215,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.36330852914747586,-0.5965251732541561,1.6128971111766555,0.7359615582032825,-0.0024879115394546895,0.7391802030655114,0.005254803761445147,1.6165148205236253,0.7720835300085642,-0.3295487392572794,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.0,-0.27730626803953023,-0.010995370009984804,1.2451304511271666,0.11371147774774629,0.7391802030655114,0.035762979079282324,-0.8216204809088916,-0.4959028613239737,-0.41815138162930043,1,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.8494007787497231,1.638007163248225,-0.204892979703912,0.7261320428958727,-0.07821033973108975,0.7391802030655114,-0.7269414038666471,-0.2120866555507624,-0.4959028613239737,1.6197093929271833,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.5245679284201162,-0.27730626803953023,0.8857810748244285,-0.24698997253780938,0.7675341272266732,0.7391802030655114,-0.26931877409908944,-0.2120866555507624,0.9055557817277787,-1.0383698782334476,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.5787067368083845,-0.9157440784687819,-0.932009016056139,-2.1539159421755185,0.931541301671128,0.7391802030655114,0.7984673620252117,1.6165148205236253,0.7720835300085642,-1.1269725206054688,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.2538738864787791,-0.9157440784687819,0.279851044530906,1.4105479293809933,0.3343127377280898,0.7391802030655114,-0.055761546874229205,0.19426922802132374,-0.36117930724489156,-0.9497672358614266,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-1.0659560123027942,-1.2349629836834077,-0.8714160130267867,0.7261320428958727,-0.06773535637411954,0.7391802030655114,-0.11677789750990357,-0.2120866555507624,-0.9630557423412245,-0.15234345451323733,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.7411231619731878,0.9995693528189732,-0.204892979703912,0.7261320428958727,0.32420740668942777,0.7391802030655114,-0.11677789750990357,-0.8216204809088916,-0.4959028613239737,-0.5067540240013215,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.0,0.9995693528189732,0.03747903241349699,0.630727923735706,0.4172986364860692,0.7391802030655114,-0.26931877409908944,-0.2120866555507624,-0.2956944837451519,-0.9497672358614266,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1.099596323227918,-0.27730626803953023,0.279851044530906,0.7432043589561098,-1.980259881733992,-1.7059317475563402,0.18830385566846822,-0.6184425391228485,-0.16222223202593739,0.822285611578994,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2.6696217664876807,-0.9157440784687819,-0.932009016056139,-0.9498003170176845,1.0713174792823779,0.7391802030655114,-0.45236782600611253,-1.0247984226949347,-0.6293751130431882,2.771543743763457,1,0,0,0,0,1,0,0,1,0,0,0,0,0
-1.0659560123027942,-0.9157440784687819,-0.8714160130267867,-0.34430217408117486,-0.6417498392510441,-1.298413252126828,-0.11677789750990357,1.6165148205236253,-0.7628473647624028,-0.8611645934894057,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.903539587137991,0.36113154238972145,-0.6290440009093777,-0.40917697511008555,0.3695704128330921,0.7391802030655114,0.035762979079282324,0.19426922802132374,-0.4959028613239737,-0.41815138162930043,1,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.09145746131397459,-0.27730626803953023,-0.26548598273326424,0.690090486768699,0.5873920815879348,0.7391802030655114,0.035762979079282324,-0.6184425391228485,-0.5292709242537773,0.2020671149748468,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0.7206246645100405,-0.9157440784687819,-0.204892979703912,0.7261320428958727,0.486077472512983,0.7391802030655114,-0.17779424814557793,-1.634332248053064,-0.4959028613239737,-0.6839593087453636,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.5462234517754251,0.9995693528189732,0.279851044530906,1.1649909910326302,-0.7749073271433209,-1.298413252126828,-0.7269414038666471,-1.2279763644809778,-0.2956944837451519,2.4171331742753726,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.6328455451966527,-0.27730626803953023,-1.1137880251441956,-0.5713639776823667,0.7255605799216017,0.7391802030655114,-0.26931877409908944,-0.8216204809088916,-0.9630557423412245,0.645080326834952,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7206246645100405,0.36113154238972145,-0.5078579948506732,1.0180686475259746,0.4742090411093956,0.7391802030655114,-0.11677789750990357,0.19426922802132374,-0.7628473647624028,-1.1269725206054688,1,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.7411231619731878,0.9995693528189732,0.5828160596776671,0.770364861779218,0.484034459286446,0.7391802030655114,-0.7269414038666471,-0.4152645973368055,0.03798614555288438,-1.0383698782334476,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.8060897320391089,-0.5965251732541561,0.279851044530906,-1.7432958672369032,0.6552380506754296,0.7391802030655114,-0.11677789750990357,0.39744716980736683,2.707431179937175,-0.15234345451323733,1,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.41629031164357994,0.9995693528189732,0.03747903241349699,0.26517950926939005,-0.018006225769976875,0.7391802030655114,-0.26931877409908944,-1.2279763644809778,-0.16222223202593739,-1.1269725206054688,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.965817257440201,-0.27730626803953023,0.03747903241349699,0.8477722948250811,0.9209664421338046,0.7391802030655114,0.18830385566846822,-0.8216204809088916,-0.36243060960475915,0.11346447260282579,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.832038191652485,-0.9157440784687819,-0.32607898576261646,-1.328236656353007,0.5829940429646528,0.7391802030655114,0.18830385566846822,0.39744716980736683,0.5718751524297424,1.2652988234390992,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0,0.9995693528189732,4.521361256585563,0.4971621569114771,0.2233621577354662,0.7391802030655114,0.6459264854360259,1.006980995165496,3.1078479350948185,1.4425041081831413,1,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.7411231619731878,-0.9157440784687819,1.4917111051179508,0.14567329684771085,-1.9415584767290992,-1.298413252126828,0.7984673620252117,0.19426922802132374,1.1057641593066005,-0.9497672358614266,1,0,0,0,0,1,0,0,0,0,1,0,1,0
-0.5245679284201162,-0.27730626803953023,-0.68963700393873,0.690090486768699,0.11423300763046502,0.7391802030655114,0.18830385566846822,1.006980995165496,-0.82958349062201,-1.3041778053495108,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.34165300579216706,-0.27730626803953023,-0.932009016056139,-0.31907308479215163,0.47530890611345655,0.7391802030655114,0.18830385566846822,-1.0247984226949347,-0.82958349062201,2.4171331742753726,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.48125688170950254,0.9995693528189732,0.279851044530906,0.18550870098827343,-1.162976709839584,-1.298413252126828,0.035762979079282324,1.006980995165496,0.07135420848268802,-0.9497672358614266,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0.0,0.9995693528189732,0.03747903241349699,0.630727923735706,0.5924432584366318,0.7391802030655114,0.3408447322576541,-1.431154306267021,-0.2956944837451519,-0.3295487392572794,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,-0.27730626803953023,0.8857810748244285,0.7910068439247834,0.0335233708039474,0.7391802030655114,-0.7269414038666471,-1.431154306267021,0.23819452313170617,2.594338459019415,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.8710563021050305,0.9995693528189732,1.249339093000542,0.5273221687750133,0.3056027753785714,0.7391802030655114,0.18830385566846822,0.803803053379453,0.6386112782893497,-0.3295487392572794,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1.5327067903340594,-1.5541818888980337,-0.68963700393873,-1.1688950397907656,1.3172855051841916,0.7391802030655114,0.7984673620252117,-0.00890871376471933,-0.16222223202593739,-1.1269725206054688,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.7875278548774174,2.2764449736774766,-0.68963700393873,0.33688323672239967,-2.169763348798671,-1.7059317475563402,0.49338560884684,-1.0247984226949347,-0.7628473647624028,0.3792723997188889,1,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.0009894422368728,0.9995693528189732,-0.12006277546281885,1.2451304511271666,-1.893101366910517,-1.298413252126828,1.7137126215603269,-0.00890871376471933,-0.562638987183581,1.3539014658111204,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.8803372406858763,2.2764449736774766,-0.3987905893978392,1.2235055174508616,0.24624248143224323,0.7391802030655114,-0.7269414038666471,-0.00890871376471933,-0.7294793018325991,-0.5067540240013215,1,0,0,0,1,0,0,0,0,1,0,0,0,1
-0.5245679284201162,-0.27730626803953023,4.036617232350745,0.7910068439247834,0.7176489110002466,0.7391802030655114,0.035762979079282324,0.19426922802132374,2.4071186135689424,-0.8611645934894057,1,0,0,0,1,0,0,0,0,1,0,0,0,0
